customer_id,snapshot_date,churned,arr,plan,seats,monthly_logins,support_tickets,nps_score,days_since_last_login,contract_months_remaining,industry,company_size,probability,tier,rank,value_at_risk,churn_risk_pct,renewal_window_label,urgency_score,arr_at_risk,recommended_action,account_status
CUST-20442,2024-03-14,1,49176,Enterprise,83,697,0,6,12,18,HealthTech,51-200,0.25868048528303583,Low Risk,166,12720.87154427857,25.9,unknown,25.9,12720.87,Monitor,archived_cancelled
CUST-21694,2025-03-25,1,148092,Enterprise,37,299,2,7,26,5,HR Tech,11-50,0.08573834760191452,Low Risk,1474,12697.163373062725,8.6,unknown,8.6,12697.16,Monitor,archived_cancelled
CUST-20910,2024-07-24,1,41912,Professional,14,120,3,4,16,2,Logistics,1-10,0.3025297940584447,Low Risk,42,12679.628728577534,30.3,unknown,30.3,12679.63,Monitor,archived_cancelled
CUST-20449,2024-12-14,0,154288,Enterprise,44,349,1,10,22,9,HR Tech,1-10,0.08205075355068103,Low Risk,1513,12659.446663827475,8.2,unknown,8.2,12659.45,Monitor,active
CUST-20389,2025-02-12,1,45382,Professional,1,4,2,4,5,9,SaaS,51-200,0.2788106519331146,Low Risk,96,12652.985006028606,27.9,unknown,27.9,12652.99,Monitor,archived_cancelled
CUST-20334,2024-08-19,1,46537,Professional,61,438,2,6,9,14,Logistics,51-200,0.2693663572034211,Low Risk,130,12535.502165175609,26.9,unknown,26.9,12535.5,Monitor,archived_cancelled
CUST-21525,2024-12-30,0,135230,Enterprise,30,245,1,6,3,0,EdTech,1000+,0.09171832182430836,Low Risk,1403,12403.06866030122,9.2,unknown,9.2,12403.07,Monitor,active
CUST-20366,2025-03-16,0,89637,Enterprise,168,1405,1,5,1,6,Logistics,51-200,0.1383332959328135,Low Risk,832,12399.781647529602,13.8,unknown,13.8,12399.78,Monitor,active
CUST-21492,2025-06-11,0,142485,Enterprise,26,223,0,10,44,0,Media,51-200,0.0868083741451933,Low Risk,1457,12368.891190077868,8.7,unknown,8.7,12368.89,Monitor,active
CUST-20960,2025-05-07,0,129455,Enterprise,193,1473,1,4,7,19,Media,201-1000,0.09551671130208694,Low Risk,1351,12365.115861611665,9.6,unknown,9.6,12365.12,Monitor,active
CUST-20831,2024-01-13,0,140496,Enterprise,11,92,0,7,12,2,Media,51-200,0.08777285098833452,Low Risk,1445,12331.734472457047,8.8,unknown,8.8,12331.73,Monitor,active
CUST-20402,2024-04-12,0,115867,Enterprise,31,214,3,8,20,4,FinTech,51-200,0.10632080903711265,Low Risk,1227,12319.073180703132,10.6,unknown,10.6,12319.07,Monitor,active
CUST-21930,2024-09-06,0,122924,Enterprise,94,781,4,4,14,13,EdTech,51-200,0.10021011620013912,Low Risk,1295,12318.228323785901,10.0,unknown,10.0,12318.23,Monitor,active
CUST-21212,2024-10-27,0,71701,Enterprise,199,1606,2,5,4,4,Logistics,1-10,0.17169571237154874,Low Risk,565,12310.754272752416,17.2,unknown,17.2,12310.75,Monitor,active
CUST-20050,2024-08-31,0,184157,Enterprise,127,1036,3,8,40,22,Media,11-50,0.06634484812878005,Low Risk,1697,12217.868196851749,6.6,unknown,6.6,12217.87,Monitor,active
CUST-21136,2025-02-26,0,111093,Enterprise,82,638,0,7,16,8,EdTech,11-50,0.10976357807105493,Low Risk,1181,12193.965178647704,11.0,unknown,11.0,12193.97,Monitor,active
CUST-21432,2024-04-06,0,174841,Enterprise,15,117,0,9,15,18,EdTech,201-1000,0.06919812648284554,Low Risk,1665,12098.669632387197,6.9,unknown,6.9,12098.67,Monitor,active
CUST-20959,2024-08-16,0,158374,Enterprise,62,485,1,7,0,16,Logistics,51-200,0.07638058777011546,Low Risk,1581,12096.699207504265,7.6,unknown,7.6,12096.7,Monitor,active
CUST-20428,2024-08-24,0,122864,Enterprise,54,464,3,8,8,2,E-commerce,1000+,0.09814457677023194,Low Risk,1316,12058.435280297777,9.8,unknown,9.8,12058.44,Monitor,active
CUST-21695,2024-12-06,0,73472,Enterprise,104,850,0,6,5,3,SaaS,1000+,0.16395564874050544,Low Risk,621,12046.149424262416,16.4,unknown,16.4,12046.15,Monitor,active
CUST-21017,2024-01-29,0,136948,Enterprise,91,750,2,5,1,6,SaaS,11-50,0.08662787421959145,Low Risk,1462,11863.51411862461,8.7,unknown,8.7,11863.51,Monitor,active
CUST-20532,2024-10-26,0,179851,Enterprise,48,403,4,6,23,19,HealthTech,201-1000,0.06551833239479919,Low Risk,1711,11783.537599537029,6.6,unknown,6.6,11783.54,Monitor,active
CUST-20950,2024-12-19,0,123762,Enterprise,58,449,0,6,31,7,EdTech,11-50,0.09448052657611153,Low Risk,1369,11693.098930112716,9.4,unknown,9.4,11693.1,Monitor,active
CUST-20424,2025-02-07,0,149367,Enterprise,13,101,1,8,8,8,FinTech,51-200,0.07807393395717636,Low Risk,1556,11661.669293381561,7.8,unknown,7.8,11661.67,Monitor,active
CUST-21447,2024-08-04,0,135972,Enterprise,59,502,2,7,8,10,EdTech,1-10,0.0854556900318118,Low Risk,1478,11619.581085005515,8.5,unknown,8.5,11619.58,Monitor,active
CUST-20069,2024-11-09,0,106557,Enterprise,70,574,2,4,11,14,E-commerce,1-10,0.10896282784775715,Low Risk,1192,11610.752046973459,10.9,unknown,10.9,11610.75,Monitor,active
CUST-21543,2025-05-05,0,165674,Enterprise,43,393,4,3,8,14,E-commerce,11-50,0.06958963740524082,Low Risk,1657,11529.193587475867,7.0,unknown,7.0,11529.19,Monitor,active
CUST-21238,2024-11-23,0,161667,Enterprise,93,757,2,9,20,17,Gaming,201-1000,0.0711809426536115,Low Risk,1639,11507.60945598141,7.1,unknown,7.1,11507.61,Monitor,active
CUST-20398,2024-04-22,0,182932,Enterprise,14,108,2,9,21,17,Logistics,201-1000,0.0628709046752556,Low Risk,1742,11501.10033405386,6.3,unknown,6.3,11501.1,Monitor,active
CUST-20191,2024-08-21,0,125760,Enterprise,55,448,2,8,4,6,EdTech,201-1000,0.09106464574691933,Low Risk,1411,11452.289849132576,9.1,unknown,9.1,11452.29,Monitor,active
CUST-21087,2024-03-21,0,94668,Enterprise,89,709,1,8,6,10,HR Tech,201-1000,0.12088501655618988,Low Risk,1043,11443.942747341383,12.1,unknown,12.1,11443.94,Monitor,active
CUST-20865,2024-09-21,1,40767,Professional,32,254,5,7,5,19,EdTech,51-200,0.2787742563064775,Low Risk,97,11364.790106846169,27.9,unknown,27.9,11364.79,Monitor,archived_cancelled
CUST-20942,2024-09-30,1,37455,Professional,8,54,0,8,24,10,HealthTech,1000+,0.3029732135932445,Low Risk,40,11347.861715134972,30.3,unknown,30.3,11347.86,Monitor,archived_cancelled
CUST-21072,2025-02-05,0,75189,Enterprise,11,101,5,6,11,5,HealthTech,51-200,0.15072537073611386,Low Risk,724,11332.889900277665,15.1,unknown,15.1,11332.89,Monitor,active
CUST-21417,2025-06-10,0,86890,Enterprise,93,726,3,8,27,0,E-commerce,11-50,0.1303367589856013,Low Risk,942,11324.960988258896,13.0,unknown,13.0,11324.96,Monitor,active
CUST-20602,2024-06-03,0,125730,Enterprise,15,121,3,5,44,18,E-commerce,1000+,0.0899435951201077,Low Risk,1425,11308.608214451142,9.0,unknown,9.0,11308.61,Monitor,active
CUST-20137,2024-09-23,0,128062,Enterprise,4,36,4,9,9,8,HR Tech,1000+,0.08813465584596993,Low Risk,1442,11286.700296946601,8.8,unknown,8.8,11286.7,Monitor,active
CUST-20084,2024-08-24,0,134372,Enterprise,67,531,2,8,30,13,MarTech,1-10,0.08314440822056553,Low Risk,1496,11172.28042141383,8.3,unknown,8.3,11172.28,Monitor,active
CUST-20035,2024-07-07,0,173605,Enterprise,11,76,2,8,8,21,HR Tech,201-1000,0.06416212964081698,Low Risk,1728,11138.866516294032,6.4,unknown,6.4,11138.87,Monitor,active
CUST-21305,2025-06-08,0,148834,Enterprise,98,785,3,6,10,23,FinTech,1-10,0.07482615342903234,Low Risk,1600,11136.6757194566,7.5,unknown,7.5,11136.68,Monitor,active
CUST-21446,2025-05-09,0,158936,Enterprise,32,252,1,10,5,18,Media,201-1000,0.06979033897508233,Low Risk,1655,11092.197315343685,7.0,unknown,7.0,11092.2,Monitor,active
CUST-21670,2025-04-13,0,164714,Enterprise,59,453,2,6,7,18,FinTech,1-10,0.06709567857068505,Low Risk,1690,11051.597600091816,6.7,unknown,6.7,11051.6,Monitor,active
CUST-21501,2025-04-29,0,181072,Enterprise,36,301,1,4,10,22,Gaming,11-50,0.0609802016769483,Low Risk,1765,11041.807078048383,6.1,unknown,6.1,11041.81,Monitor,active
CUST-21346,2024-02-21,0,142494,Enterprise,56,445,0,7,15,10,MarTech,51-200,0.07741334881497446,Low Risk,1569,11030.93772604097,7.7,unknown,7.7,11030.94,Monitor,active
CUST-20360,2024-06-16,0,151721,Enterprise,7,59,1,7,13,18,EdTech,1000+,0.07261618751086493,Low Risk,1625,11017.400585335938,7.3,unknown,7.3,11017.4,Monitor,active
CUST-20724,2025-04-20,0,152106,Enterprise,32,263,3,7,2,10,Media,1000+,0.072261125853557,Low Risk,1628,10991.350809081141,7.2,unknown,7.2,10991.35,Monitor,active
CUST-21385,2024-01-16,0,68073,Enterprise,26,224,3,6,11,1,SaaS,51-200,0.16059179873229867,Low Risk,646,10931.965515103768,16.1,unknown,16.1,10931.97,Monitor,active
CUST-20884,2025-05-09,0,97176,Enterprise,5,29,1,6,29,10,Gaming,201-1000,0.11237167977106625,Low Risk,1146,10919.830353433133,11.2,unknown,11.2,10919.83,Monitor,active
CUST-21666,2024-12-07,1,49772,Enterprise,4,26,4,5,12,17,FinTech,11-50,0.21901422096806233,Low Risk,331,10900.775806022399,21.9,unknown,21.9,10900.78,Monitor,archived_cancelled
CUST-21942,2024-01-10,1,39361,Professional,16,138,3,5,18,4,SaaS,201-1000,0.2767410921648435,Low Risk,101,10892.806128700404,27.7,unknown,27.7,10892.81,Monitor,archived_cancelled
CUST-20598,2024-04-13,1,44998,Professional,26,205,2,8,13,18,MarTech,1-10,0.24117983299881965,Low Risk,249,10852.610125280886,24.1,unknown,24.1,10852.61,Monitor,archived_cancelled
CUST-20802,2024-06-07,0,156156,Enterprise,29,225,2,5,6,18,FinTech,1-10,0.06939711686863906,Low Risk,1660,10836.7761817392,6.9,unknown,6.9,10836.78,Monitor,active
CUST-21794,2024-07-03,0,111104,Enterprise,16,131,0,6,10,8,HealthTech,1000+,0.09738576598640454,Low Risk,1325,10819.94814415349,9.7,unknown,9.7,10819.95,Monitor,active
CUST-21539,2024-12-25,0,150478,Enterprise,52,420,1,7,49,10,HealthTech,201-1000,0.0715645424170737,Low Risk,1634,10768.889213836417,7.2,unknown,7.2,10768.89,Monitor,active
CUST-21022,2024-08-21,0,115519,Enterprise,68,587,0,8,3,11,MarTech,201-1000,0.09298582169256515,Low Risk,1389,10741.629136103435,9.3,unknown,9.3,10741.63,Monitor,active
CUST-21680,2024-08-17,0,117289,Enterprise,109,883,3,5,1,19,Media,201-1000,0.0915070833360746,Low Risk,1406,10732.774297404854,9.2,unknown,9.2,10732.77,Monitor,active
CUST-21383,2024-02-04,0,123206,Enterprise,42,308,2,6,23,8,HR Tech,201-1000,0.08647463687416555,Low Risk,1465,10654.194110718441,8.6,unknown,8.6,10654.19,Monitor,active
CUST-21211,2024-09-05,1,43177,Professional,1,7,2,8,13,8,SaaS,11-50,0.24650906096005273,Low Risk,222,10643.521725072196,24.7,unknown,24.7,10643.52,Monitor,archived_cancelled
CUST-21129,2024-12-31,0,115991,Enterprise,46,342,2,6,25,5,Gaming,201-1000,0.09164765236901656,Low Risk,1404,10630.3028459346,9.2,unknown,9.2,10630.3,Monitor,active
CUST-21051,2024-04-07,0,111256,Enterprise,15,93,3,7,15,1,HealthTech,1000+,0.09526458744524466,Low Risk,1356,10598.75694080814,9.5,unknown,9.5,10598.76,Monitor,active
CUST-21413,2025-05-22,1,103932,Enterprise,127,1036,0,9,29,0,Media,51-200,0.10162216155827604,Low Risk,1281,10561.794495074746,10.2,unknown,10.2,10561.79,Monitor,archived_cancelled
CUST-21353,2024-02-03,0,50227,Professional,15,132,1,5,20,9,MarTech,1-10,0.2099739400538437,Low Risk,372,10546.361087084408,21.0,unknown,21.0,10546.36,Monitor,active
CUST-20774,2024-06-17,0,108329,Enterprise,26,182,3,4,42,14,Logistics,51-200,0.09721686716587237,Low Risk,1329,10531.406003211789,9.7,unknown,9.7,10531.41,Monitor,active
CUST-20114,2025-02-22,0,124915,Enterprise,4,36,0,5,5,8,E-commerce,11-50,0.08427927704535866,Low Risk,1487,10527.745892120976,8.4,unknown,8.4,10527.75,Monitor,active
CUST-20288,2024-12-14,0,193793,Enterprise,13,112,1,7,3,23,Media,201-1000,0.054322962163932065,Low Risk,1831,10527.409806634887,5.4,unknown,5.4,10527.41,Monitor,active
CUST-21843,2025-04-18,1,170562,Enterprise,6,53,3,10,7,17,EdTech,201-1000,0.06161756600269732,Low Risk,1758,10509.61529255206,6.2,unknown,6.2,10509.62,Monitor,archived_cancelled
CUST-21789,2025-01-29,0,124528,Enterprise,12,106,0,4,11,14,EdTech,11-50,0.08433121961779219,Low Risk,1486,10501.598116564426,8.4,unknown,8.4,10501.6,Monitor,active
CUST-20623,2024-11-06,0,92576,Enterprise,33,277,1,6,71,4,MarTech,11-50,0.11316327231341823,Low Risk,1139,10476.203097687006,11.3,unknown,11.3,10476.2,Monitor,active
CUST-20141,2025-04-11,0,76364,Enterprise,118,959,0,8,8,11,MarTech,1000+,0.13696825528155027,Low Risk,849,10459.443846320304,13.7,unknown,13.7,10459.44,Monitor,active
CUST-21110,2025-03-03,0,124903,Enterprise,31,271,4,7,9,17,MarTech,1000+,0.08296259029476086,Low Risk,1497,10362.276415586515,8.3,unknown,8.3,10362.28,Monitor,active
CUST-20242,2024-11-26,1,40897,Professional,53,428,0,5,8,2,EdTech,1-10,0.25335964215194723,Low Risk,192,10361.649285088186,25.3,unknown,25.3,10361.65,Monitor,archived_cancelled
CUST-21614,2024-09-08,0,143726,Enterprise,18,150,3,7,5,5,HR Tech,1-10,0.07207217279749487,Low Risk,1631,10358.645107492746,7.2,unknown,7.2,10358.65,Monitor,active
CUST-20370,2024-01-05,1,41283,Professional,19,145,2,6,21,3,Media,11-50,0.24947570140010625,Low Risk,204,10299.105380900586,24.9,unknown,24.9,10299.11,Monitor,archived_cancelled
CUST-20208,2024-08-22,0,156841,Enterprise,24,179,4,5,7,19,Gaming,1-10,0.06502392063967669,Low Risk,1715,10198.416737047532,6.5,unknown,6.5,10198.42,Monitor,active
CUST-20856,2024-07-31,0,86874,Enterprise,13,91,3,5,37,9,FinTech,201-1000,0.11725994703255076,Low Risk,1089,10186.840638505815,11.7,unknown,11.7,10186.84,Monitor,active
CUST-21994,2024-08-03,0,91835,Enterprise,10,80,2,6,13,0,HealthTech,11-50,0.1106050805467365,Low Risk,1170,10157.417572009546,11.1,unknown,11.1,10157.42,Monitor,active
CUST-21275,2024-06-16,0,196162,Enterprise,10,85,2,9,0,19,EdTech,51-200,0.05152681584614451,Low Risk,1862,10107.6032500114,5.2,unknown,5.2,10107.6,Monitor,active
CUST-21755,2025-01-18,0,139398,Enterprise,31,258,2,4,12,13,EdTech,1000+,0.07225668069572967,Low Risk,1629,10072.436775623324,7.2,unknown,7.2,10072.44,Monitor,active
CUST-20688,2025-02-16,0,154614,Enterprise,12,91,2,6,7,8,Media,11-50,0.064861629982711,Low Risk,1718,10028.516058146879,6.5,unknown,6.5,10028.52,Monitor,active
CUST-21752,2024-02-28,0,126538,Enterprise,26,190,1,6,7,12,Media,11-50,0.07888893279768024,Low Risk,1545,9982.447778352862,7.9,unknown,7.9,9982.45,Monitor,active
CUST-20316,2025-01-23,0,198627,Enterprise,10,72,3,8,8,22,Media,201-1000,0.05,Low Risk,1877,9931.35,5.0,unknown,5.0,9931.35,Monitor,active
CUST-21431,2024-04-30,0,160419,Enterprise,10,75,4,8,6,18,EdTech,51-200,0.061844243054798985,Low Risk,1754,9920.991626607798,6.2,unknown,6.2,9920.99,Monitor,active
CUST-20185,2024-03-31,0,76861,Enterprise,84,645,5,5,11,17,HR Tech,51-200,0.12891034853487976,Low Risk,957,9908.178298739393,12.9,unknown,12.9,9908.18,Monitor,active
CUST-20058,2024-12-08,0,100382,Enterprise,101,807,2,7,4,12,Gaming,1000+,0.09842678975463819,Low Risk,1310,9880.27800915009,9.8,unknown,9.8,9880.28,Monitor,active
CUST-20975,2024-09-04,0,126137,Enterprise,16,131,1,6,10,14,HealthTech,201-1000,0.07821775297147135,Low Risk,1552,9866.152706562481,7.8,unknown,7.8,9866.15,Monitor,active
CUST-20075,2024-02-14,0,146356,Enterprise,29,229,1,9,17,5,SaaS,1000+,0.06718810564628164,Low Risk,1687,9833.382389967195,6.7,unknown,6.7,9833.38,Monitor,active
CUST-20130,2024-03-02,0,140413,Enterprise,31,241,1,8,12,12,EdTech,51-200,0.0699653621002494,Low Risk,1651,9824.04638858232,7.0,unknown,7.0,9824.05,Monitor,active
CUST-21762,2024-06-04,0,116196,Enterprise,61,442,1,5,40,13,MarTech,201-1000,0.08446740359011005,Low Risk,1485,9814.774427556427,8.4,unknown,8.4,9814.77,Monitor,active
CUST-21845,2024-07-12,0,78397,Enterprise,59,466,5,8,7,0,FinTech,201-1000,0.12483102232558556,Low Risk,1005,9786.37765725893,12.5,unknown,12.5,9786.38,Monitor,active
CUST-20541,2025-06-20,0,147969,Enterprise,36,274,1,8,3,23,HR Tech,201-1000,0.06607214016200716,Low Risk,1703,9776.628507632038,6.6,unknown,6.6,9776.63,Monitor,active
CUST-20253,2024-05-09,0,116521,Enterprise,59,451,3,6,3,9,Media,201-1000,0.08351240476436834,Low Risk,1493,9730.948915548965,8.4,unknown,8.4,9730.95,Monitor,active
CUST-21468,2024-08-22,0,125476,Enterprise,26,224,1,8,3,0,Media,51-200,0.07747755056229158,Low Risk,1568,9721.5731343541,7.7,unknown,7.7,9721.57,Monitor,active
CUST-21595,2025-05-04,0,124750,Enterprise,5,28,2,3,4,9,Media,201-1000,0.077606228327007,Low Risk,1563,9681.376983794124,7.8,unknown,7.8,9681.38,Monitor,active
CUST-21105,2024-07-03,1,36442,Professional,1,5,2,5,9,9,EdTech,1000+,0.26484073923753165,Low Risk,145,9651.32621929413,26.5,unknown,26.5,9651.33,Monitor,archived_cancelled
CUST-20460,2025-04-28,0,100719,Enterprise,35,260,5,5,2,7,Media,1-10,0.09580445284414717,Low Risk,1343,9649.328686009658,9.6,unknown,9.6,9649.33,Monitor,active
CUST-21799,2024-01-06,1,37911,Professional,12,98,2,5,25,6,HealthTech,1000+,0.25407431251358803,Low Risk,190,9632.211261702636,25.4,unknown,25.4,9632.21,Monitor,archived_cancelled
CUST-20393,2025-05-11,0,89314,Enterprise,13,116,0,7,18,9,E-commerce,201-1000,0.10755397060688328,Low Risk,1210,9606.075330783173,10.8,unknown,10.8,9606.08,Monitor,active
CUST-20161,2024-11-27,0,150838,Enterprise,66,553,1,8,21,20,E-commerce,201-1000,0.06359743709811035,Low Risk,1735,9592.910217004768,6.4,unknown,6.4,9592.91,Monitor,active
CUST-20245,2024-03-20,0,120662,Enterprise,12,112,3,5,19,19,Gaming,51-200,0.07942830727507796,Low Risk,1541,9583.978412425457,7.9,unknown,7.9,9583.98,Monitor,active
CUST-20103,2024-10-18,0,167304,Enterprise,79,678,1,4,73,22,Media,51-200,0.05680014734317716,Low Risk,1806,9502.891851102911,5.7,unknown,5.7,9502.89,Monitor,active
CUST-20775,2024-01-07,0,103786,Enterprise,17,142,1,7,21,1,Media,11-50,0.09152223874086743,Low Risk,1405,9498.727069959667,9.2,unknown,9.2,9498.73,Monitor,active
CUST-20520,2024-01-29,0,138348,Enterprise,24,188,1,5,7,8,HR Tech,1-10,0.06865768788663129,Low Risk,1671,9498.653803739666,6.9,unknown,6.9,9498.65,Monitor,active
CUST-20197,2025-02-02,0,99118,Enterprise,151,1247,3,7,14,17,SaaS,1-10,0.09554223547435378,Low Risk,1349,9469.955295746999,9.6,unknown,9.6,9469.96,Monitor,active
CUST-21441,2025-03-20,0,117639,Enterprise,16,130,2,9,31,3,EdTech,11-50,0.08032096654736195,Low Risk,1527,9448.878183665112,8.0,unknown,8.0,9448.88,Monitor,active
CUST-20515,2025-01-03,0,142474,Enterprise,43,337,1,4,3,2,Media,1-10,0.0662318359983685,Low Risk,1699,9436.314602031554,6.6,unknown,6.6,9436.31,Monitor,active
CUST-20462,2024-05-18,1,40865,Professional,5,41,0,6,19,10,HealthTech,1-10,0.23074958798548204,Low Risk,285,9429.581913026723,23.1,unknown,23.1,9429.58,Monitor,archived_cancelled
CUST-21428,2024-06-17,0,131190,Enterprise,20,195,4,8,13,19,Media,1-10,0.07168772256645668,Low Risk,1632,9404.712323493452,7.2,unknown,7.2,9404.71,Monitor,active
CUST-20542,2025-05-09,0,101427,Enterprise,27,208,2,5,0,14,HR Tech,51-200,0.09266659818606474,Low Risk,1392,9398.895054217988,9.3,unknown,9.3,9398.9,Monitor,active
CUST-21294,2024-09-10,0,122385,Enterprise,36,245,0,8,36,9,Logistics,11-50,0.0766240171734475,Low Risk,1577,9377.630341772372,7.7,unknown,7.7,9377.63,Monitor,active
CUST-21807,2024-02-04,0,181236,Enterprise,69,547,1,9,54,9,EdTech,201-1000,0.051696364274609455,Low Risk,1861,9369.24227567312,5.2,unknown,5.2,9369.24,Monitor,active
CUST-20048,2024-10-20,0,149892,Enterprise,1,10,2,5,15,16,HealthTech,1000+,0.062287615470920966,Low Risk,1751,9336.415258167286,6.2,unknown,6.2,9336.42,Monitor,active
CUST-21375,2025-02-26,0,49508,Professional,20,179,3,5,28,1,SaaS,1-10,0.18813663377293918,Low Risk,465,9314.268464830673,18.8,unknown,18.8,9314.27,Monitor,active
CUST-20189,2025-03-25,0,84129,Enterprise,100,767,4,6,14,13,E-commerce,201-1000,0.11066592781676499,Low Risk,1166,9310.213841296621,11.1,unknown,11.1,9310.21,Monitor,active
CUST-21293,2024-11-17,0,114982,Enterprise,61,483,4,6,7,19,EdTech,1-10,0.08091452080542585,Low Risk,1522,9303.713431249476,8.1,unknown,8.1,9303.71,Monitor,active
CUST-21339,2025-03-04,0,79319,Enterprise,16,132,1,8,28,8,E-commerce,1000+,0.11683226613918651,Low Risk,1097,9267.018517894136,11.7,unknown,11.7,9267.02,Monitor,active
CUST-21722,2024-07-18,0,124674,Enterprise,3,28,1,2,9,17,SaaS,11-50,0.07408800647053246,Low Risk,1608,9236.848118707163,7.4,unknown,7.4,9236.85,Monitor,active
CUST-20843,2025-04-24,0,120810,Enterprise,18,143,2,8,3,11,SaaS,51-200,0.07572091147603405,Low Risk,1591,9147.843315419674,7.6,unknown,7.6,9147.84,Monitor,active
CUST-21995,2025-03-07,0,170834,Enterprise,186,1500,1,9,14,18,FinTech,11-50,0.05339797748252545,Low Risk,1842,9122.190085249753,5.3,unknown,5.3,9122.19,Monitor,active
CUST-21082,2024-10-11,0,147339,Enterprise,1,15,0,7,4,5,HealthTech,201-1000,0.061898378766136665,Low Risk,1753,9120.04522902381,6.2,unknown,6.2,9120.05,Monitor,active
CUST-20840,2025-04-10,0,162516,Enterprise,63,509,0,4,20,23,EdTech,11-50,0.055869366288558917,Low Risk,1815,9079.66593175144,5.6,unknown,5.6,9079.67,Monitor,active
CUST-20508,2024-11-19,1,37508,Professional,11,93,1,6,2,11,EdTech,201-1000,0.24023247451969815,Low Risk,250,9010.639654284838,24.0,unknown,24.0,9010.64,Monitor,archived_cancelled
CUST-20747,2024-05-18,1,37150,Professional,3,22,5,3,8,15,HealthTech,201-1000,0.24186858264575672,Low Risk,245,8985.417845289863,24.2,unknown,24.2,8985.42,Monitor,archived_cancelled
CUST-20535,2025-06-10,0,175822,Enterprise,9,65,2,8,4,11,Media,1000+,0.05110290209832082,Low Risk,1865,8985.014452730964,5.1,unknown,5.1,8985.01,Monitor,active
CUST-20644,2024-11-13,0,179561,Enterprise,137,1128,2,6,0,23,FinTech,1-10,0.05,Low Risk,1877,8978.050000000001,5.0,unknown,5.0,8978.05,Monitor,active
CUST-21039,2024-09-02,0,64931,Enterprise,26,207,1,7,23,10,HR Tech,1-10,0.13817465892273942,Low Risk,835,8971.818778512394,13.8,unknown,13.8,8971.82,Monitor,active
CUST-21355,2025-02-05,0,109747,Enterprise,41,331,1,7,11,5,Logistics,201-1000,0.08171053894302654,Low Risk,1515,8967.486517380334,8.2,unknown,8.2,8967.49,Monitor,active
