customer_id,snapshot_date,churned,arr,plan,seats,monthly_logins,support_tickets,nps_score,days_since_last_login,contract_months_remaining,industry,company_size,days_until_renewal,auto_renew_flag,renewal_status,arr_tier,engagement_score,contract_urgency,renewal_window_90d,renewal_window_30d,renewal_risk_multiplier,probability,tier,rank,value_at_risk,churn_risk_pct,renewal_window_label,urgency_score,arr_at_risk,recommended_action,account_status
CUST-20923,2024-03-27,0,148988,Enterprise,63,472,4,6,8,16,MarTech,1-10,522,1,cancelled,high_value,0.13099567658107764,safe,0,0,0.5,0.1822417529413644,Low Risk,956,27151.834287228,18.2,>90d,18.2,27151.83,Monitor,archived_cancelled
CUST-20404,2024-12-27,0,111487,Enterprise,8,76,1,6,17,13,HR Tech,1-10,286,1,cancelled,high_value,0.018767071053598643,safe,0,0,0.5,0.24313509718377974,Low Risk,639,27106.402579728052,24.3,>90d,24.3,27106.4,Monitor,archived_cancelled
CUST-21882,2024-11-05,0,130547,Enterprise,171,1361,1,5,18,8,FinTech,51-200,308,1,in_notice,high_value,0.36616207579403803,upcoming,0,0,0.5,0.20739042567144886,Low Risk,810,27074.197900130635,20.7,>90d,20.7,27074.2,Monitor,active
CUST-21681,2024-11-29,1,64841,Enterprise,37,336,5,2,8,8,E-commerce,11-50,236,1,cancelled,high_value,0.08473981727132708,upcoming,0,0,0.5,0.41480661675372826,Medium Risk,202,26896.475836928494,41.5,>90d,41.5,26896.48,CSM check-in + usage review,archived_cancelled
CUST-21661,2025-04-18,0,127339,Enterprise,149,1156,3,5,7,9,EdTech,1-10,303,1,active,high_value,0.3150836978422073,upcoming,0,0,0.5,0.21112135651309236,Low Risk,789,26883.982417020667,21.1,>90d,21.1,26883.98,Monitor,active
CUST-20361,2024-03-02,0,169975,Enterprise,6,49,3,5,6,12,Media,1000+,398,0,active,high_value,0.013013168399067809,upcoming,0,0,1.0,0.1571123666261207,Low Risk,1151,26705.174517274863,15.7,>90d,15.7,26705.17,Monitor,active
CUST-20571,2025-05-05,1,77511,Enterprise,191,1580,0,6,92,6,EdTech,1000+,190,0,cancelled,high_value,0.41692999240838513,soon,0,0,1.0,0.34269304949120144,Low Risk,364,26562.480959112516,34.3,>90d,34.3,26562.48,Monitor,archived_cancelled
CUST-20712,2024-06-23,1,51180,Professional,1,12,1,7,17,1,E-commerce,1000+,56,1,cancelled,mid_value,0.0026778010351783225,critical,1,0,0.75,0.5170518290805504,Medium Risk,48,26462.712612342566,51.7,30-90d,93.1,26462.71,CSM check-in + usage review,archived_cancelled
CUST-21790,2024-01-06,0,108315,Enterprise,2,26,3,10,5,0,EdTech,1000+,90,0,cancelled,high_value,0.005621135793139438,critical,1,0,1.5,0.2438532557391735,Low Risk,637,26412.965395388575,24.4,30-90d,43.9,26412.97,Monitor,archived_cancelled
CUST-21282,2025-02-27,0,123572,Enterprise,36,300,2,3,23,3,EdTech,11-50,103,1,in_notice,high_value,0.07887561156275524,soon,0,0,0.5,0.21007065354963586,Low Risk,794,25958.8508004356,21.0,>90d,30.0,25958.85,Monitor,active
CUST-20185,2025-02-27,0,137695,Enterprise,1,12,6,6,2,0,HealthTech,11-50,-30,1,active,high_value,0.0026778010351783225,critical,1,1,1.0,0.18817426841497223,Low Risk,925,25910.6558893996,18.8,<30d,56.5,25910.66,Monitor,archived_renewed
CUST-20754,2024-05-15,0,106835,Enterprise,40,342,2,6,7,7,MarTech,1-10,256,1,cancelled,high_value,0.08879021453512015,upcoming,0,0,0.5,0.24220876467944769,Low Risk,643,25876.373374528794,24.2,>90d,24.2,25876.37,Monitor,archived_cancelled
CUST-21792,2024-06-28,0,216014,Enterprise,46,425,1,5,16,13,Gaming,11-50,372,1,renewed,high_value,0.10631745622149544,safe,0,0,0.5,0.11963996259918461,Low Risk,1473,25843.906880900264,12.0,>90d,12.0,25843.91,Monitor,archived_renewed
CUST-20130,2024-03-18,0,130392,Enterprise,124,986,2,7,18,16,MarTech,51-200,414,1,cancelled,high_value,0.2653983639436308,safe,0,0,0.5,0.19665103291472685,Low Risk,869,25641.721483817062,19.7,>90d,19.7,25641.72,Monitor,archived_cancelled
CUST-20675,2024-11-20,1,57691,Professional,4,28,0,9,14,2,HR Tech,1-10,17,0,in_notice,high_value,0.008055866912885356,critical,1,1,2.0,0.4436911266381601,Medium Risk,151,25596.984786882094,44.4,<30d,100.0,25596.98,CSM check-in + usage review,archived_cancelled
CUST-20964,2025-04-07,0,141549,Enterprise,71,560,2,8,5,13,Gaming,1000+,345,1,renewed,high_value,0.15135594997137305,safe,0,0,0.5,0.1804626822717051,Low Risk,972,25544.312212877583,18.0,>90d,18.0,25544.31,Monitor,archived_renewed
CUST-20608,2024-07-02,0,154593,Enterprise,74,587,2,7,16,7,E-commerce,1-10,198,1,renewed,high_value,0.15819445132438545,upcoming,0,0,0.5,0.16481510917466075,Low Risk,1084,25479.26217263833,16.5,>90d,16.5,25479.26,Monitor,archived_renewed
CUST-20385,2025-04-19,0,196882,Enterprise,15,118,3,9,0,4,Logistics,1000+,75,1,active,high_value,0.03193547012140824,soon,1,0,0.75,0.12917711874637225,Low Risk,1393,25432.649493023262,12.9,30-90d,23.3,25432.65,Monitor,active
CUST-21108,2024-05-20,0,155520,Enterprise,135,1108,2,8,14,16,Gaming,1-10,466,1,cancelled,high_value,0.2935265067166784,safe,0,0,0.5,0.16317377159573648,Low Risk,1099,25376.784958568936,16.3,>90d,16.3,25376.78,Monitor,archived_cancelled
CUST-20871,2024-11-16,0,160551,Enterprise,61,498,1,10,27,17,Logistics,1-10,474,0,in_notice,high_value,0.13227841758029085,safe,0,0,1.0,0.1578063084501053,Low Risk,1143,25335.960627972854,15.8,>90d,15.8,25335.96,Monitor,active
CUST-21413,2024-08-14,1,61003,Enterprise,52,415,2,8,6,9,Logistics,1-10,265,1,in_notice,high_value,0.11149737979847085,upcoming,0,0,0.5,0.4132408464248803,Medium Risk,207,25208.931354456974,41.3,>90d,41.3,25208.93,CSM check-in + usage review,archived_cancelled
CUST-20737,2024-01-20,0,153985,Enterprise,20,146,3,5,4,2,Logistics,1000+,19,1,in_notice,high_value,0.041075935732775154,critical,1,1,1.0,0.1633345102645504,Low Risk,1097,25151.06456308679,16.3,<30d,40.8,25151.06,Monitor,active
CUST-21266,2024-01-04,0,130313,Enterprise,47,374,2,5,5,18,MarTech,51-200,603,0,cancelled,high_value,0.10063094498901577,safe,0,0,1.0,0.19261889634559023,Low Risk,892,25100.7462394829,19.3,>90d,19.3,25100.75,Monitor,archived_cancelled
CUST-20729,2024-08-23,0,103773,Enterprise,11,82,4,2,52,4,HR Tech,1-10,128,1,unknown,high_value,0.02281746831739171,soon,0,0,0.5,0.23948001250194872,Low Risk,654,24851.559337364724,23.9,>90d,30.9,24851.56,Monitor,active
CUST-20612,2024-09-10,0,123122,Enterprise,103,875,4,6,9,13,SaaS,1-10,444,1,in_notice,high_value,0.22788466966107299,safe,0,0,0.5,0.20176739752714687,Low Risk,843,24842.005518337377,20.2,>90d,20.2,24842.01,Monitor,active
CUST-20988,2024-10-16,0,130708,Enterprise,5,38,3,7,31,2,Media,1-10,85,0,active,high_value,0.010468134225280885,critical,1,0,1.5,0.18984594296204702,Low Risk,913,24814.383512683242,19.0,30-90d,34.2,24814.38,Monitor,active
CUST-21531,2024-03-21,0,131293,Enterprise,7,74,2,7,46,8,FinTech,1-10,160,0,renewed,high_value,0.01741693863233429,upcoming,0,0,1.0,0.18870968976545444,Low Risk,918,24776.261298375808,18.9,>90d,21.0,24776.26,Monitor,archived_renewed
CUST-21020,2025-01-04,0,92570,Enterprise,26,199,5,4,8,15,HealthTech,11-50,474,0,cancelled,high_value,0.05462017157740855,safe,0,0,1.0,0.2666212276641703,Low Risk,542,24681.127044872243,26.7,>90d,26.7,24681.13,Monitor,archived_cancelled
CUST-21975,2024-11-15,0,135600,Enterprise,29,260,2,6,13,5,MarTech,201-1000,148,1,in_notice,high_value,0.06597274621772845,soon,0,0,0.5,0.18191068011261846,Low Risk,958,24667.088223271065,18.2,>90d,21.4,24667.09,Monitor,active
CUST-20279,2024-10-17,0,106927,Enterprise,8,53,3,2,0,10,MarTech,11-50,304,1,in_notice,high_value,0.01571343324159652,upcoming,0,0,0.5,0.2252026829365176,Low Risk,717,24080.247278353017,22.5,>90d,22.5,24080.25,Monitor,active
CUST-20753,2024-08-10,0,158885,Enterprise,34,307,1,3,39,6,HealthTech,1000+,325,1,in_notice,high_value,0.07763578219553188,soon,0,0,0.5,0.15062512405510145,Low Risk,1203,23932.072835494793,15.1,>90d,15.1,23932.07,Monitor,active
CUST-21748,2024-04-08,0,185027,Enterprise,25,163,6,7,5,14,FinTech,11-50,418,0,renewed,high_value,0.04875596586883671,safe,0,0,1.0,0.1293427550761193,Low Risk,1391,23931.90194346913,12.9,>90d,12.9,23931.9,Monitor,archived_renewed
CUST-21452,2024-08-03,0,142521,Enterprise,1,6,2,6,16,12,FinTech,1000+,395,0,renewed,high_value,0.001881199866829942,upcoming,0,0,1.0,0.16638811480965013,Low Risk,1074,23713.800510786146,16.6,>90d,16.6,23713.8,Monitor,archived_renewed
CUST-20218,2025-01-07,0,160155,Enterprise,100,782,2,8,28,4,EdTech,201-1000,7,0,active,high_value,0.2122835554562284,soon,1,1,2.0,0.14797859729644053,Low Risk,1222,23699.512250011434,14.8,<30d,37.0,23699.51,Monitor,active
CUST-21357,2024-05-28,0,130771,Enterprise,1,6,6,5,24,12,E-commerce,51-200,421,0,in_notice,high_value,0.001881199866829942,upcoming,0,0,1.0,0.18054529466311392,Low Risk,969,23610.08872839007,18.1,>90d,18.1,23610.09,Monitor,active
CUST-21515,2025-05-22,0,142351,Enterprise,1,11,0,6,2,7,HR Tech,1-10,206,1,active,high_value,0.0025450341737869257,upcoming,0,0,0.5,0.16558533385408178,Low Risk,1076,23571.237859462395,16.6,>90d,16.6,23571.24,Monitor,active
CUST-21022,2025-05-19,0,167834,Enterprise,9,83,3,5,29,11,FinTech,1-10,246,1,unknown,high_value,0.020781037781819982,upcoming,0,0,0.5,0.13895312257978754,Low Risk,1304,23321.05837505606,13.9,>90d,13.9,23321.06,Monitor,active
CUST-21773,2024-03-07,0,131860,Enterprise,68,528,1,8,12,8,Logistics,11-50,327,1,renewed,high_value,0.14385361431140364,upcoming,0,0,0.5,0.17621109488576397,Low Risk,1001,23235.194971636836,17.6,>90d,17.6,23235.19,Monitor,archived_renewed
CUST-21284,2024-08-04,0,124357,Enterprise,77,621,3,6,27,12,HealthTech,11-50,345,1,in_notice,high_value,0.16596232070713762,upcoming,0,0,0.5,0.18662610639251412,Low Risk,935,23208.26271265388,18.7,>90d,18.7,23208.26,Monitor,active
CUST-21097,2024-02-04,0,183208,Enterprise,38,324,2,5,10,10,FinTech,201-1000,369,1,renewed,high_value,0.0842312136331119,upcoming,0,0,0.5,0.12635610431722846,Low Risk,1415,23149.44915975079,12.6,>90d,12.6,23149.45,Monitor,archived_renewed
CUST-21553,2024-11-20,1,42950,Professional,5,39,3,6,36,1,MarTech,51-200,-18,1,cancelled,mid_value,0.01060090108667228,critical,1,1,1.0,0.5326838338746207,Medium Risk,38,22878.77066491496,53.3,<30d,100.0,22878.77,CSM check-in + usage review,archived_cancelled
CUST-20926,2024-12-25,0,82513,Enterprise,10,93,0,4,60,17,HR Tech,201-1000,625,1,cancelled,high_value,0.02319330509421551,safe,0,0,0.5,0.2760757733620245,Low Risk,520,22779.840287420728,27.6,>90d,27.6,22779.84,Monitor,archived_cancelled
CUST-20051,2024-12-17,0,131080,Enterprise,50,385,3,3,4,0,HealthTech,11-50,-30,1,active,high_value,0.10534517655976583,critical,1,1,1.0,0.17322987018665165,Low Risk,1022,22706.9713840663,17.3,<30d,52.0,22706.97,Monitor,archived_renewed
CUST-20960,2024-02-23,0,167806,Enterprise,8,62,1,7,19,10,Logistics,201-1000,384,1,unknown,high_value,0.01690833499411909,upcoming,0,0,0.5,0.13461936577159123,Low Risk,1338,22589.937292667637,13.5,>90d,13.5,22589.94,Monitor,active
CUST-20861,2024-04-26,0,155642,Enterprise,18,153,4,6,6,7,Logistics,51-200,60,1,in_notice,high_value,0.03983610636555181,upcoming,1,0,0.75,0.14471802307104356,Low Risk,1250,22524.202546823362,14.5,30-90d,26.0,22524.2,Monitor,active
CUST-20282,2024-11-18,0,89738,Enterprise,3,21,1,8,7,1,Logistics,201-1000,87,1,in_notice,high_value,0.006041900184664016,critical,1,0,0.75,0.24988373628485566,Low Risk,616,22424.066726730376,25.0,30-90d,45.0,22424.07,Monitor,active
CUST-20774,2024-01-20,0,113566,Enterprise,66,569,1,5,12,4,Logistics,1-10,94,1,active,high_value,0.14712785823148783,soon,0,0,0.5,0.19439569716834598,Low Risk,881,22076.74174462038,19.4,>90d,28.7,22076.74,Monitor,active
CUST-20291,2024-01-05,0,98040,Enterprise,24,186,4,5,3,12,E-commerce,1000+,401,1,active,high_value,0.05072500498235727,upcoming,0,0,0.5,0.22463451705842208,Low Risk,719,22023.168052407702,22.5,>90d,22.5,22023.17,Monitor,active
CUST-21566,2024-09-19,1,53537,Enterprise,10,88,2,3,49,7,Logistics,201-1000,104,0,active,mid_value,0.02252947078725853,upcoming,0,0,1.0,0.40973078584565126,Medium Risk,211,21935.757081818632,41.0,>90d,58.3,21935.76,CSM check-in + usage review,archived_cancelled
CUST-20142,2024-05-26,0,120553,Enterprise,61,444,0,8,5,2,HealthTech,11-50,7,1,active,high_value,0.12510900706515543,critical,1,1,1.0,0.18182883170789216,Low Risk,959,21920.011148881524,18.2,<30d,45.5,21920.01,Monitor,active
CUST-20136,2025-05-15,1,162982,Enterprise,72,581,1,6,28,10,HR Tech,11-50,335,1,unknown,high_value,0.15522865275907394,upcoming,0,0,0.5,0.13414695962686618,Low Risk,1345,21863.539773905904,13.4,>90d,13.4,21863.54,Monitor,archived_cancelled
CUST-21200,2024-07-24,0,151543,Enterprise,39,321,2,8,8,6,FinTech,1-10,158,0,unknown,high_value,0.08491751174741925,soon,0,0,1.0,0.1440829949046735,Low Risk,1255,21834.769296838935,14.4,>90d,16.2,21834.77,Monitor,active
CUST-21482,2024-03-23,0,148813,Enterprise,55,438,2,9,32,5,Media,1-10,202,0,unknown,high_value,0.11780481370591767,soon,0,0,1.0,0.14633233857539096,Low Risk,1233,21776.154300419654,14.6,>90d,14.6,21776.15,Monitor,active
CUST-21135,2024-10-13,0,101913,Enterprise,198,1558,0,7,7,2,Logistics,51-200,121,0,in_notice,high_value,0.42160131234714526,critical,0,0,1.0,0.2134204945832643,Low Risk,776,21750.322864464215,21.3,>90d,28.3,21750.32,Monitor,active
CUST-20610,2024-04-25,1,42078,Professional,4,35,4,6,17,14,E-commerce,11-50,400,1,cancelled,mid_value,0.008985234942625132,safe,0,0,0.5,0.5142547294150537,Medium Risk,51,21638.81050432663,51.4,>90d,51.4,21638.81,CSM check-in + usage review,archived_cancelled
CUST-21078,2024-01-17,1,60372,Professional,12,95,3,7,15,4,FinTech,1000+,225,0,active,high_value,0.02562803621396143,soon,0,0,1.0,0.35825149102787546,Low Risk,324,21628.359016334896,35.8,>90d,35.8,21628.36,Monitor,archived_cancelled
CUST-20527,2024-06-29,0,156573,Enterprise,27,213,1,6,13,4,Media,201-1000,42,1,active,high_value,0.05756350633536966,soon,1,0,0.75,0.13795790003529615,Low Risk,1311,21600.482282226425,13.8,30-90d,24.8,21600.48,Monitor,active
CUST-21352,2024-08-10,0,159128,Enterprise,40,319,4,5,11,5,MarTech,1-10,154,0,active,high_value,0.08573657672311802,soon,0,0,1.0,0.13570042772300048,Low Risk,1328,21593.73766270562,13.6,>90d,15.5,21593.74,Monitor,active
CUST-20259,2025-02-19,0,131506,Enterprise,120,929,1,6,28,0,Logistics,51-200,13,1,active,high_value,0.25349225805039494,critical,1,1,1.0,0.16392429275404277,Low Risk,1096,21557.02804291315,16.4,<30d,41.0,21557.03,Monitor,active
CUST-21703,2025-01-19,0,117228,Enterprise,44,366,2,9,1,0,HR Tech,51-200,10,0,active,high_value,0.09631501400243991,critical,1,1,2.0,0.1837675246708718,Low Risk,949,21542.69938211696,18.4,<30d,45.9,21542.7,Monitor,active
CUST-21455,2024-02-21,0,100257,Enterprise,6,48,2,8,8,5,MarTech,1000+,180,1,active,high_value,0.012880401537676413,soon,0,0,0.5,0.2148272870857487,Low Risk,769,21537.939321355905,21.5,>90d,21.5,21537.94,Monitor,active
CUST-20410,2025-05-17,0,143252,Enterprise,39,331,0,4,12,22,E-commerce,201-1000,554,1,in_notice,high_value,0.08624518036133322,safe,0,0,0.5,0.15033482854850883,Low Risk,1206,21535.764859230985,15.0,>90d,15.0,21535.76,Monitor,active
CUST-21141,2024-07-13,0,120619,Enterprise,173,1400,2,2,8,12,Media,201-1000,411,1,in_notice,high_value,0.37350918078526557,upcoming,0,0,0.5,0.1779629326694779,Low Risk,992,21465.710975659757,17.8,>90d,17.8,21465.71,Monitor,active
CUST-20630,2025-04-15,0,112833,Enterprise,108,884,2,7,29,9,Logistics,11-50,200,1,unknown,high_value,0.23450256490600335,upcoming,0,0,0.5,0.19012956484510596,Low Risk,909,21452.88919016784,19.0,>90d,19.0,21452.89,Monitor,active
CUST-20747,2025-05-19,0,220849,Enterprise,1,10,1,5,48,21,Logistics,51-200,625,0,renewed,high_value,0.0024122673123955288,safe,0,0,1.0,0.09705978864871642,Low Risk,1661,21435.557263280374,9.7,>90d,9.7,21435.56,Monitor,archived_renewed
CUST-21580,2024-06-18,0,106989,Enterprise,4,23,2,8,8,13,Logistics,1000+,327,1,active,high_value,0.0073920326059283715,safe,0,0,0.5,0.19957685134633546,Low Risk,852,21352.527748693086,20.0,>90d,20.0,21352.53,Monitor,active
CUST-21423,2024-06-27,0,176258,Enterprise,5,31,2,9,1,7,Gaming,1000+,242,1,unknown,high_value,0.009538766195541108,upcoming,0,0,0.5,0.12094254431896116,Low Risk,1461,21317.090976571457,12.1,>90d,12.1,21317.09,Monitor,active
CUST-20592,2025-01-26,0,131686,Enterprise,10,74,3,6,1,19,Logistics,201-1000,459,1,in_notice,high_value,0.020670734727778972,safe,0,0,0.5,0.16145840281469875,Low Risk,1116,21261.81123305642,16.1,>90d,16.1,21261.81,Monitor,active
CUST-20392,2024-10-29,0,119562,Enterprise,11,88,3,7,7,12,MarTech,11-50,404,1,active,high_value,0.02361406948574009,upcoming,0,0,0.5,0.177161760421456,Low Risk,996,21181.814399510124,17.7,>90d,17.7,21181.81,Monitor,active
CUST-20649,2024-04-28,1,42724,Professional,6,49,1,8,6,3,MarTech,1000+,107,1,cancelled,mid_value,0.013013168399067809,soon,0,0,0.5,0.49536288936383643,Medium Risk,82,21163.884085180547,49.5,>90d,69.6,21163.88,CSM check-in + usage review,archived_cancelled
CUST-21335,2024-05-22,0,130468,Enterprise,16,140,3,9,15,4,FinTech,1000+,71,1,active,high_value,0.03594093977050053,soon,1,0,0.75,0.1621513909097869,Low Risk,1111,21155.567669218075,16.2,30-90d,29.2,21155.57,Monitor,active
CUST-20922,2025-04-16,0,148493,Enterprise,27,204,2,10,1,21,Gaming,1000+,752,1,active,high_value,0.05636860458284709,safe,0,0,0.5,0.14142329036660964,Low Risk,1279,21000.368656408966,14.1,>90d,14.1,21000.37,Monitor,active
CUST-20880,2025-05-06,0,141741,Enterprise,75,610,0,6,26,7,SaaS,201-1000,177,1,active,high_value,0.16233268783486912,upcoming,0,0,0.5,0.1475180528728062,Low Risk,1224,20909.356332244424,14.8,>90d,15.0,20909.36,Monitor,active
CUST-21746,2024-03-14,0,97719,Enterprise,137,1071,1,8,0,11,MarTech,51-200,317,1,cancelled,high_value,0.29078333024215985,upcoming,0,0,0.5,0.2139334449923458,Low Risk,774,20905.362311207038,21.4,>90d,21.4,20905.36,Monitor,archived_cancelled
CUST-20854,2025-05-01,0,168720,Enterprise,137,1091,5,8,17,7,HR Tech,11-50,262,0,active,high_value,0.2934386674699878,upcoming,0,0,1.0,0.12365442281517765,Low Risk,1432,20862.974217376774,12.4,>90d,12.4,20862.97,Monitor,active
CUST-20054,2024-10-19,0,191100,Enterprise,28,212,3,6,6,2,SaaS,1000+,55,1,active,high_value,0.05851533817245983,critical,1,0,0.75,0.10907294445881743,Low Risk,1563,20843.839686080013,10.9,30-90d,19.6,20843.84,Monitor,active
CUST-21142,2024-07-04,0,100562,Enterprise,32,236,0,9,13,14,SaaS,11-50,403,1,cancelled,high_value,0.0660401376397796,safe,0,0,0.5,0.2069621498757194,Low Risk,816,20812.527715802094,20.7,>90d,20.7,20812.53,Monitor,archived_cancelled
CUST-21242,2024-10-04,0,143570,Enterprise,16,138,2,7,8,15,E-commerce,51-200,458,1,active,high_value,0.03567540604771774,safe,0,0,0.5,0.1446626414210875,Low Risk,1251,20769.215428825533,14.5,>90d,14.5,20769.22,Monitor,active
CUST-20278,2024-11-28,1,50796,Professional,1,12,3,3,5,4,E-commerce,1-10,110,1,active,mid_value,0.0026778010351783225,soon,0,0,0.5,0.40821073804455177,Medium Risk,216,20735.472649711053,40.8,>90d,56.7,20735.47,CSM check-in + usage review,archived_cancelled
CUST-21506,2024-09-21,0,112619,Enterprise,10,78,2,8,5,8,Logistics,51-200,112,1,active,high_value,0.02120180217334456,upcoming,0,0,0.5,0.18259033399418456,Low Risk,955,20563.14082409107,18.3,>90d,25.2,20563.14,Monitor,active
CUST-21009,2024-06-26,0,143252,Enterprise,52,447,3,7,7,1,MarTech,11-50,95,1,active,high_value,0.11574591936299554,critical,0,0,0.5,0.14345688786095592,Low Risk,1258,20550.48609985766,14.3,>90d,21.1,20550.49,Monitor,active
CUST-20381,2024-11-20,0,136222,Enterprise,156,1251,3,6,16,11,EdTech,11-50,391,1,active,high_value,0.3352887405637609,upcoming,0,0,0.5,0.1507067078393042,Low Risk,1200,20529.5691552857,15.1,>90d,15.1,20529.57,Monitor,active
CUST-20859,2025-04-29,1,57792,Professional,16,141,3,7,3,6,Gaming,1000+,208,1,cancelled,high_value,0.036073706631891925,soon,0,0,0.5,0.3539790156725044,Low Risk,332,20457.155273745375,35.4,>90d,35.4,20457.16,Monitor,archived_cancelled
CUST-21426,2025-02-10,0,113955,Enterprise,16,104,2,8,37,14,Gaming,201-1000,464,0,in_notice,high_value,0.03116133276041025,safe,0,0,1.0,0.17877293393027555,Low Risk,984,20372.06968602455,17.9,>90d,17.9,20372.07,Monitor,active
CUST-20956,2025-01-24,0,117333,Enterprise,42,314,3,9,14,5,FinTech,1000+,256,0,unknown,high_value,0.08724193981312417,soon,0,0,1.0,0.1733553232811779,Low Risk,1019,20340.300146550446,17.3,>90d,17.3,20340.3,Monitor,active
CUST-20321,2025-05-09,0,76068,Enterprise,271,2165,4,6,3,11,SaaS,201-1000,488,1,cancelled,high_value,0.5813665022008772,upcoming,0,0,0.5,0.2663185579344264,Low Risk,545,20258.320064955948,26.6,>90d,26.6,20258.32,Monitor,archived_cancelled
CUST-20810,2025-03-22,0,47366,Professional,21,183,2,6,19,1,Gaming,11-50,36,1,cancelled,mid_value,0.0470729083027384,critical,1,0,0.75,0.42629171924345605,Medium Risk,182,20191.73357368554,42.6,30-90d,76.7,20191.73,CSM check-in + usage review,archived_cancelled
CUST-21219,2025-01-10,0,134518,Enterprise,66,486,0,8,1,13,MarTech,11-50,417,1,active,high_value,0.13610820873600188,safe,0,0,0.5,0.14978864365994732,Low Risk,1209,20149.268767848793,15.0,>90d,15.0,20149.27,Monitor,active
CUST-20688,2025-03-30,0,143434,Enterprise,31,261,1,4,26,8,HR Tech,1000+,260,1,renewed,high_value,0.06827471047608295,upcoming,0,0,0.5,0.1401793761299127,Low Risk,1290,20106.488635817896,14.0,>90d,14.0,20106.49,Monitor,archived_renewed
CUST-21359,2024-01-06,0,101212,Enterprise,7,45,2,9,0,15,EdTech,201-1000,322,1,active,high_value,0.013566699651983784,safe,0,0,0.5,0.1960268768952596,Low Risk,872,19840.272264323015,19.6,>90d,19.6,19840.27,Monitor,active
